Trade_Date,Titan_Close
,TITAN.NS
2014-10-01,385.3829040527344
2014-10-07,378.14837646484375
2014-10-08,383.09832763671875
2014-10-09,381.86083984375
2014-10-10,378.7671203613281
2014-10-13,375.6258239746094
2014-10-14,369.67633056640625
2014-10-15,369.67633056640625
2014-10-16,351.30438232421875
2014-10-17,362.2037658691406
2014-10-20,364.3932189941406
2014-10-21,371.1993713378906
2014-10-22,375.911376953125
2014-10-27,381.52764892578125
2014-10-28,386.2396545410156
2014-10-29,391.9035949707031
2014-10-30,399.2333068847656
2014-10-31,374.5786437988281
2014-11-03,364.2503662109375
2014-11-05,357.15863037109375
2014-11-07,360.6331481933594
2014-11-10,360.72833251953125
2014-11-11,355.016845703125
2014-11-12,360.2523193359375
2014-11-13,358.3961486816406
2014-11-14,356.63507080078125
2014-11-17,359.4432678222656
2014-11-18,355.4927673339844
2014-11-19,348.7817687988281
2014-11-20,344.4029541015625
2014-11-21,349.6861572265625
2014-11-24,353.82696533203125
2014-11-25,352.4942321777344
2014-11-26,352.875
2014-11-27,346.78277587890625
2014-11-28,353.017822265625
2014-12-01,371.4373474121094
2014-12-02,369.6286926269531
2014-12-03,367.86767578125
2014-12-04,367.0586242675781
2014-12-05,368.3912353515625
2014-12-08,362.822509765625
2014-12-09,353.1130065917969
2014-12-10,367.0586242675781
2014-12-11,366.820556640625
2014-12-12,355.9211730957031
2014-12-15,348.924560546875
2014-12-16,342.6894836425781
2014-12-17,337.92999267578125
2014-12-18,359.11004638671875
2014-12-19,358.4913330078125
2014-12-22,363.5840759277344
2014-12-23,356.8255310058594
2014-12-24,351.018798828125
2014-12-26,349.5909118652344
2014-12-29,355.9687805175781
2014-12-30,358.9672546386719
2014-12-31,363.29852294921875
2015-01-01,361.537353515625
2015-01-02,364.3932189941406
2015-01-05,367.3441467285156
2015-01-06,354.77886962890625
2015-01-07,356.5874938964844
2015-01-08,354.9692077636719
2015-01-09,354.9692077636719
2015-01-12,358.68170166015625
2015-01-13,354.3028869628906
2015-01-14,353.7317810058594
2015-01-15,357.824951171875
2015-01-16,368.5816345214844
2015-01-19,375.5306396484375
2015-01-20,374.6739196777344
2015-01-21,387.3819274902344
2015-01-22,380.5281677246094
2015-01-23,379.67144775390625
2015-01-27,381.3848571777344
2015-01-28,412.4173889160156
2015-01-29,420.55615234375
2015-01-30,409.8947448730469
2015-02-02,412.3697204589844
2015-02-03,411.51300048828125
2015-02-04,409.3711853027344
2015-02-05,397.710205078125
2015-02-06,396.66314697265625
2015-02-09,392.4270935058594
2015-02-10,404.75439453125
2015-02-11,405.75396728515625
2015-02-12,405.2779846191406
2015-02-13,406.18231201171875
2015-02-16,397.4246520996094
2015-02-18,409.08563232421875
2015-02-19,411.94134521484375
2015-02-20,414.4163818359375
2015-02-23,399.56646728515625
2015-02-24,402.13665771484375
2015-02-25,401.9461975097656
2015-02-26,403.2312927246094
2015-02-27,414.4163818359375
2015-03-02,392.6651306152344
2015-03-03,395.9015808105469
2015-03-04,391.61798095703125
2015-03-05,386.2396545410156
2015-03-09,380.48052978515625
2015-03-10,385.9064636230469
2015-03-11,380.6233215332031
2015-03-12,385.14495849609375
2015-03-13,379.5762939453125
2015-03-16,378.4815673828125
2015-03-17,385.0021667480469
2015-03-18,382.4796142578125
2015-03-19,385.3353271484375
2015-03-20,373.817138671875
2015-03-23,372.05615234375
2015-03-24,368.629150390625
2015-03-25,371.67529296875
2015-03-26,371.0090026855469
2015-03-27,373.9599304199219
2015-03-30,372.53204345703125
2015-03-31,372.7701416015625
2015-04-01,371.6277770996094
2015-04-06,384.19305419921875
2015-04-07,387.04876708984375
2015-04-08,387.8580017089844
2015-04-09,380.7185363769531
2015-04-10,381.2896728515625
2015-04-13,394.9020690917969
2015-04-15,391.5704040527344
2015-04-16,386.7156066894531
2015-04-17,376.0540771484375
2015-04-20,375.9588928222656
2015-04-21,373.3887634277344
2015-04-22,377.0537109375
2015-04-23,384.05029296875
2015-04-24,376.8633117675781
2015-04-27,367.915283203125
2015-04-28,367.5821228027344
2015-04-29,363.4888610839844
2015-04-30,364.3932189941406
2015-05-04,366.72540283203125
2015-05-05,365.9162292480469
2015-05-06,364.9643249511719
2015-05-07,351.78033447265625
2015-05-08,336.5973205566406
2015-05-11,349.9716796875
2015-05-12,345.3072509765625
2015-05-13,349.7336730957031
2015-05-14,345.4500732421875
2015-05-15,350.25726318359375
2015-05-18,360.53790283203125
2015-05-19,361.29949951171875
2015-05-20,358.06292724609375
2015-05-21,357.920166015625
2015-05-22,352.6370544433594
2015-05-25,353.16058349609375
2015-05-26,352.77984619140625
2015-05-27,354.3028869628906
2015-05-28,361.96575927734375
2015-05-29,360.10955810546875
2015-06-01,358.20574951171875
2015-06-02,351.20916748046875
2015-06-03,349.9716796875
2015-06-04,344.117431640625
2015-06-05,346.25921630859375
2015-06-08,335.9785461425781
2015-06-09,342.26116943359375
2015-06-10,347.1635437011719
2015-06-11,336.6925048828125
2015-06-12,331.21893310546875
2015-06-15,327.69683837890625
2015-06-16,330.4573974609375
2015-06-17,336.9304504394531
2015-06-18,341.5472412109375
2015-06-19,340.9760437011719
2015-06-22,348.6390075683594
2015-06-23,340.07177734375
2015-06-24,339.4530334472656
2015-06-25,335.8832702636719
2015-06-26,342.83233642578125
2015-06-29,341.5948486328125
2015-06-30,348.6866455078125
2015-07-01,344.4981689453125
2015-07-02,338.16790771484375
2015-07-03,340.1192932128906
2015-07-06,338.73907470703125
2015-07-07,343.6890563964844
2015-07-08,337.8824157714844
2015-07-09,342.4039611816406
2015-07-10,338.69146728515625
2015-07-13,340.1192932128906
2015-07-14,342.54669189453125
2015-07-15,333.8843078613281
2015-07-16,333.7890930175781
2015-07-17,334.3640441894531
2015-07-20,330.722900390625
2015-07-21,325.548583984375
2015-07-22,323.87176513671875
2015-07-23,322.9614562988281
2015-07-24,325.8838806152344
2015-07-27,321.8595275878906
2015-07-28,326.8421630859375
2015-07-29,324.39874267578125
2015-07-30,324.6383361816406
2015-07-31,310.12158203125
2015-08-03,303.98907470703125
2015-08-04,302.743408203125
2015-08-05,307.10321044921875
2015-08-06,314.0502014160156
2015-08-07,320.0389709472656
2015-08-10,315.5833740234375
2015-08-11,314.6730651855469
2015-08-12,316.3020324707031
2015-08-13,314.4334716796875
2015-08-14,321.0450744628906
2015-08-17,322.5303039550781
2015-08-18,322.0990295410156
2015-08-19,326.2193603515625
2015-08-20,326.93798828125
2015-08-21,329.9084167480469
2015-08-24,318.6974182128906
2015-08-25,313.33154296875
2015-08-26,311.17559814453125
2015-08-27,332.5434875488281
2015-08-28,327.3212585449219
2015-08-31,323.6800842285156
2015-09-01,320.9491882324219
2015-09-02,309.5945739746094
2015-09-03,313.523193359375
2015-09-04,319.03277587890625
2015-09-07,318.505859375
2015-09-08,308.54052734375
2015-09-09,316.7331237792969
2015-09-10,312.3254089355469
2015-09-11,312.8045349121094
2015-09-14,315.2479248046875
2015-09-15,312.37335205078125
2015-09-16,314.0502014160156
2015-09-18,308.44476318359375
2015-09-21,305.37847900390625
2015-09-22,305.52215576171875
2015-09-23,306.5283203125
2015-09-24,311.2713928222656
2015-09-28,312.46917724609375
2015-09-29,307.7739562988281
2015-09-30,304.5640563964844
2015-10-01,313.57110595703125
2015-10-05,317.02056884765625
2015-10-06,333.9328918457031
2015-10-07,330.722900390625
2015-10-08,326.79425048828125
2015-10-09,328.8543701171875
2015-10-12,328.3273620605469
2015-10-13,329.09393310546875
2015-10-14,333.88494873046875
2015-10-15,338.19683837890625
2015-10-16,339.15509033203125
2015-10-19,336.2804260253906
2015-10-20,337.3824157714844
2015-10-21,333.2620849609375
2015-10-23,329.33349609375
2015-10-26,330.3874816894531
2015-10-27,326.17138671875
2015-10-28,336.1366882324219
2015-10-29,337.573974609375
2015-10-30,335.322265625
2015-11-02,341.69427490234375
2015-11-03,333.83697509765625
2015-11-04,333.4537658691406
2015-11-05,334.17242431640625
2015-11-06,335.4179992675781
2015-11-09,339.5862121582031
2015-11-10,338.0531311035156
2015-11-13,339.8257751464844
2015-11-16,344.66473388671875
2015-11-17,343.41900634765625
2015-11-18,345.7187194824219
2015-11-19,354.4383239746094
2015-11-20,356.1631164550781
2015-11-23,364.4036560058594
2015-11-24,362.2476501464844
2015-11-26,372.30877685546875
2015-11-27,364.0203552246094
2015-11-30,365.5534973144531
2015-12-01,362.1039123535156
2015-12-02,360.9541015625
2015-12-03,356.4505615234375
2015-12-04,351.419921875
2015-12-07,352.47406005859375
2015-12-08,350.5096740722656
2015-12-09,344.760498046875
2015-12-10,347.587158203125
2015-12-11,337.81353759765625
2015-12-14,338.4364013671875
2015-12-15,348.8328552246094
2015-12-16,340.5923767089844
2015-12-17,338.38848876953125
2015-12-18,346.6769104003906
2015-12-21,340.2569885253906
2015-12-22,346.2457580566406
2015-12-23,343.2274169921875
2015-12-24,335.992919921875
2015-12-28,335.8493347167969
2015-12-29,336.61578369140625
2015-12-30,335.22637939453125
2015-12-31,332.6392517089844
2016-01-01,337.3344421386719
2016-01-04,336.7116394042969
2016-01-05,333.1662902832031
2016-01-06,333.3100280761719
2016-01-07,329.66888427734375
2016-01-08,333.4537658691406
2016-01-11,330.6270751953125
2016-01-12,332.3997497558594
2016-01-13,335.322265625
2016-01-14,327.4170837402344
2016-01-15,321.8116455078125
2016-01-18,320.27850341796875
2016-01-19,325.0215759277344
2016-01-20,326.60260009765625
2016-01-21,329.0460510253906
2016-01-22,333.07049560546875
2016-01-25,339.6341552734375
2016-01-27,335.0347595214844
2016-01-28,324.8299255371094
2016-01-29,348.49749755859375
2016-02-01,344.9043273925781
2016-02-02,337.2865295410156
2016-02-03,339.2508239746094
2016-02-04,346.8685607910156
2016-02-05,354.10296630859375
2016-02-08,356.06732177734375
2016-02-09,351.5158386230469
2016-02-10,354.91741943359375
2016-02-11,341.4547424316406
2016-02-12,340.9755554199219
2016-02-15,343.70648193359375
2016-02-16,333.0225524902344
2016-02-17,313.18780517578125
2016-02-18,319.70355224609375
2016-02-19,320.709716796875
2016-02-22,323.7759094238281
2016-02-23,315.67913818359375
2016-02-24,313.2836608886719
2016-02-25,310.2174072265625
2016-02-26,316.3498840332031
2016-02-29,303.557861328125
2016-03-01,323.3926696777344
2016-03-02,319.94305419921875
2016-03-03,327.8482666015625
2016-03-04,324.3029479980469
2016-03-08,327.2733154296875
2016-03-09,325.6444396972656
2016-03-10,324.8778381347656
2016-03-11,331.5373229980469
2016-03-14,326.8900451660156
2016-03-15,329.4292907714844
2016-03-16,325.4527282714844
2016-03-17,325.3090515136719
2016-03-18,323.6800842285156
2016-03-21,327.80035400390625
2016-03-22,345.8346862792969
2016-03-23,340.1446838378906
2016-03-28,315.74530029296875
2016-03-29,318.0116882324219
2016-03-30,326.2090759277344
2016-03-31,327.02880859375
2016-04-01,327.3664245605469
2016-04-04,332.2848205566406
2016-04-05,333.29742431640625
2016-04-06,335.7084655761719
2016-04-07,327.2217102050781
2016-04-08,323.89453125
2016-04-11,332.2848205566406
2016-04-12,337.92657470703125
2016-04-13,340.2893371582031
2016-04-18,348.9207763671875
2016-04-20,360.4935607910156
2016-04-21,356.2020263671875
2016-04-22,358.4200744628906
2016-04-25,360.30072021484375
2016-04-26,358.6130065917969
2016-04-27,358.2754821777344
2016-04-28,356.3948974609375
2016-04-29,343.23077392578125
2016-05-02,354.5625
2016-05-03,347.28131103515625
2016-05-04,347.23309326171875
2016-05-05,346.413330078125
2016-05-06,352.44085693359375
2016-05-09,352.48907470703125
2016-05-10,358.6130065917969
2016-05-11,358.7576904296875
2016-05-12,360.68646240234375
2016-05-13,351.71759033203125
2016-05-16,351.86224365234375
2016-05-17,351.76580810546875
2016-05-18,352.2478942871094
2016-05-19,350.9942932128906
2016-05-20,353.0195007324219
2016-05-23,349.6922912597656
2016-05-24,349.6922912597656
2016-05-25,351.5728454589844
2016-05-26,349.0172119140625
2016-05-27,347.618896484375
2016-05-30,350.60845947265625
2016-05-31,347.66705322265625
2016-06-01,346.4615478515625
2016-06-02,345.3042907714844
2016-06-03,342.7004089355469
2016-06-06,340.43402099609375
2016-06-07,347.7635192871094
2016-06-08,349.1618957519531
2016-06-09,351.6692810058594
2016-06-10,349.1136779785156
2016-06-13,351.2353210449219
2016-06-14,353.9838562011719
2016-06-15,353.7909851074219
2016-06-16,358.2754821777344
2016-06-17,362.95281982421875
2016-06-20,363.1938781738281
2016-06-21,362.0848693847656
2016-06-22,365.7977600097656
2016-06-23,374.3327941894531
2016-06-24,376.5508728027344
2016-06-27,377.5634765625
2016-06-28,376.02044677734375
2016-06-29,382.3855285644531
2016-06-30,391.7884521484375
2016-07-01,391.4028015136719
2016-07-04,390.8240661621094
2016-07-05,387.5932922363281
2016-07-07,388.50946044921875
2016-07-08,387.1593322753906
2016-07-11,388.3166198730469
2016-07-12,391.59552001953125
2016-07-13,390.3900451660156
2016-07-14,400.1305847167969
2016-07-15,402.8790283203125
2016-07-18,399.0697326660156
2016-07-19,398.5392761230469
2016-07-20,397.4302062988281
2016-07-21,394.63348388671875
2016-07-22,395.11566162109375
2016-07-25,398.0570373535156
2016-07-26,399.2626037597656
2016-07-27,397.04449462890625
2016-07-28,411.4140625
2016-07-29,406.399169921875
2016-08-01,407.2671203613281
2016-08-02,408.3761291503906
2016-08-03,399.98590087890625
2016-08-04,393.6690979003906
2016-08-05,401.6253662109375
2016-08-08,404.7596740722656
2016-08-09,405.1454162597656
2016-08-10,389.57037353515625
2016-08-11,386.0985107421875
2016-08-12,387.64154052734375
2016-08-16,390.1489562988281
2016-08-17,390.2453918457031
2016-08-18,383.9767761230469
2016-08-19,387.689697265625
2016-08-22,388.6059265136719
2016-08-23,392.2706604003906
2016-08-24,389.7632141113281
2016-08-25,381.0353698730469
2016-08-26,391.30621337890625
2016-08-29,388.84698486328125
2016-08-30,393.0904541015625
2016-08-31,403.60235595703125
2016-09-01,398.7803649902344
2016-09-02,403.4577331542969
2016-09-06,421.8778076171875
2016-09-07,410.1603088378906
2016-09-08,417.44158935546875
2016-09-09,408.8583984375
2016-09-12,396.65869140625
2016-09-14,399.79296875
2016-09-15,391.9330139160156
2016-09-16,393.0904541015625
2016-09-19,388.50946044921875
2016-09-20,388.50946044921875
2016-09-21,391.9813232421875
2016-09-22,399.6483154296875
2016-09-23,394.4405822753906
2016-09-26,390.3418273925781
2016-09-27,390.92047119140625
2016-09-28,395.11566162109375
2016-09-29,379.1547546386719
2016-09-30,381.0353698730469
2016-10-03,392.1260070800781
2016-10-04,392.07781982421875
2016-10-05,391.450927734375
2016-10-06,384.6518859863281
2016-10-07,381.22821044921875
2016-10-10,389.3292541503906
2016-10-13,374.3810119628906
2016-10-14,371.5360412597656
2016-10-17,372.3558044433594
2016-10-18,376.2134094238281
2016-10-19,374.5738525390625
2016-10-20,375.73114013671875
2016-10-21,365.894287109375
2016-10-24,364.1100769042969
2016-10-25,360.0113830566406
2016-10-26,362.1812744140625
2016-10-27,356.057373046875
2016-10-28,360.25244140625
2016-11-01,359.4327697753906
2016-11-02,364.1582946777344
2016-11-03,363.7725524902344
2016-11-04,355.9126892089844
2016-11-07,357.31109619140625
2016-11-08,357.9378967285156
2016-11-09,336.383544921875
2016-11-10,336.9139404296875
2016-11-11,323.0265808105469
2016-11-15,317.6741943359375
2016-11-16,308.8981018066406
2016-11-17,304.6546936035156
2016-11-18,292.5032043457031
2016-11-21,293.2746887207031
2016-11-22,295.97509765625
2016-11-23,301.3757019042969
2016-11-24,296.6019592285156
2016-11-25,304.8958435058594
2016-11-28,295.6375732421875
2016-11-29,302.67767333984375
2016-11-30,311.9841613769531
2016-12-01,313.3343505859375
2016-12-02,302.05084228515625
2016-12-05,314.2505187988281
2016-12-06,311.9841613769531
2016-12-07,312.6591796875
2016-12-08,314.97381591796875
2016-12-09,314.9255676269531
2016-12-12,310.24822998046875
2016-12-13,308.65692138671875
2016-12-14,310.6822509765625
2016-12-15,304.12432861328125
2016-12-16,310.24822998046875
2016-12-19,305.57086181640625
2016-12-20,306.6317138671875
2016-12-21,308.31939697265625
2016-12-22,298.7718505859375
2016-12-23,303.1116638183594
2016-12-26,296.8912658691406
2016-12-27,305.08868408203125
2016-12-28,303.0634765625
2016-12-29,309.52496337890625
2016-12-30,315.1667175292969
2017-01-02,322.0621643066406
2017-01-03,335.75665283203125
2017-01-04,346.8472900390625
2017-01-05,345.3042907714844
2017-01-06,342.5557556152344
2017-01-09,341.9770202636719
2017-01-10,348.5832214355469
2017-01-11,347.908203125
2017-01-12,350.75311279296875
2017-01-13,345.5935974121094
2017-01-16,349.93341064453125
2017-01-17,347.1366271972656
2017-01-18,353.9356689453125
2017-01-19,359.4327697753906
2017-01-20,347.8599548339844
2017-01-23,350.9942932128906
2017-01-24,351.3800048828125
2017-01-25,358.9023742675781
2017-01-27,359.5291748046875
2017-01-30,358.2273254394531
2017-01-31,349.1618957519531
2017-02-01,356.7806396484375
2017-02-02,375.44183349609375
2017-02-03,366.2318115234375
2017-02-06,377.1295471191406
2017-02-07,379.4441223144531
2017-02-08,410.4496765136719
2017-02-09,411.7998046875
2017-02-10,416.6217956542969
2017-02-13,413.10174560546875
2017-02-14,413.10174560546875
2017-02-15,397.76776123046875
2017-02-16,408.9066162109375
2017-02-17,416.1396484375
2017-02-20,418.9845886230469
2017-02-21,441.0211486816406
2017-02-22,424.3370666503906
2017-02-23,417.5380554199219
2017-02-27,419.85260009765625
2017-02-28,421.63677978515625
2017-03-01,422.5528869628906
2017-03-02,415.1269836425781
2017-03-03,424.1924133300781
2017-03-06,422.4564514160156
2017-03-07,423.903076171875
2017-03-08,425.25323486328125
2017-03-09,426.5069580078125
2017-03-10,429.4483947753906
2017-03-14,445.74676513671875
2017-03-15,445.60211181640625
2017-03-16,449.2186279296875
2017-03-17,447.0004577636719
2017-03-20,448.97747802734375
2017-03-21,447.19342041015625
2017-03-22,429.8823547363281
2017-03-23,435.909912109375
2017-03-24,432.0040283203125
2017-03-27,432.0040283203125
2017-03-28,437.5011291503906
2017-03-29,438.80303955078125
2017-03-30,441.0211486816406
2017-03-31,446.2772521972656
2017-04-03,442.99822998046875
2017-04-05,474.244873046875
2017-04-06,470.04974365234375
2017-04-07,468.1208801269531
2017-04-10,468.45843505859375
2017-04-11,469.4228210449219
2017-04-12,462.72027587890625
2017-04-13,466.9153747558594
2017-04-17,464.1186218261719
2017-04-18,454.4263610839844
2017-04-19,455.4389953613281
2017-04-20,462.4309387207031
2017-04-21,462.3345031738281
2017-04-24,465.1795349121094
2017-04-25,466.4332275390625
2017-04-26,462.72027587890625
2017-04-27,461.273681640625
2017-04-28,453.5102233886719
2017-05-02,467.83160400390625
2017-05-03,466.1921081542969
2017-05-04,475.1128234863281
2017-05-05,473.7144470214844
2017-05-08,467.3011169433594
2017-05-09,450.5205383300781
2017-05-10,465.22772216796875
2017-05-11,483.31024169921875
2017-05-12,477.3791809082031
2017-05-15,466.4332275390625
2017-05-16,470.9176940917969
2017-05-17,464.60089111328125
2017-05-18,454.8604431152344
2017-05-19,454.3781433105469
2017-05-22,464.2633361816406
2017-05-23,461.32196044921875
2017-05-24,452.4975891113281
2017-05-25,447.38623046875
2017-05-26,456.59625244140625
2017-05-29,453.89599609375
2017-05-30,453.0762023925781
2017-05-31,457.99468994140625
2017-06-01,453.9442138671875
2017-06-02,454.956787109375
2017-06-05,532.2053833007812
2017-06-06,508.3847351074219
2017-06-07,517.1124877929688
2017-06-08,510.26531982421875
2017-06-09,506.74517822265625
2017-06-12,497.438720703125
2017-06-13,502.0195617675781
2017-06-14,503.3216247558594
2017-06-15,499.2229309082031
2017-06-16,498.0173645019531
2017-06-19,496.8600769042969
2017-06-20,507.95074462890625
2017-06-21,504.4787902832031
2017-06-22,501.3927001953125
2017-06-23,495.02764892578125
2017-06-27,497.6316223144531
2017-06-28,489.2413024902344
2017-06-29,491.45947265625
2017-06-30,505.78094482421875
2017-07-03,513.4478759765625
2017-07-04,516.4856567382812
2017-07-05,512.869140625
2017-07-06,514.9426879882812
2017-07-07,513.5443115234375
2017-07-10,517.6428833007812
2017-07-11,509.8795166015625
2017-07-12,511.9046630859375
2017-07-13,515.135498046875
2017-07-14,514.6533203125
2017-07-17,514.7498168945312
2017-07-18,508.9633483886719
2017-07-19,514.07470703125
2017-07-20,510.94036865234375
2017-07-21,523.8634033203125
2017-07-24,521.4891967773438
2017-07-25,519.5511474609375
2017-07-26,521.2470092773438
2017-07-27,511.1204528808594
2017-07-28,516.64404296875
2017-07-31,527.4003295898438
2017-08-01,522.6520385742188
2017-08-02,535.6856079101562
2017-08-03,540.7730712890625
2017-08-04,592.2776489257812
2017-08-07,595.8146362304688
2017-08-08,590.533447265625
2017-08-09,599.9814453125
2017-08-10,591.4539184570312
2017-08-11,588.2076416015625
2017-08-14,610.8832397460938
2017-08-16,608.2667846679688
2017-08-17,602.2587890625
2017-08-18,604.1968383789062
2017-08-21,596.4444580078125
2017-08-22,596.0569458007812
2017-08-23,588.692138671875
2017-08-24,588.013916015625
2017-08-28,593.2951049804688
2017-08-29,581.8604125976562
2017-08-30,592.665283203125
2017-08-31,597.9949340820312
2017-09-01,594.50634765625
2017-09-04,593.2951049804688
2017-09-05,619.0716552734375
2017-09-06,620.961181640625
2017-09-07,617.27880859375
2017-09-08,613.7903442382812
2017-09-11,613.3543090820312
2017-09-12,618.151123046875
2017-09-13,610.7863159179688
2017-09-14,613.9356079101562
2017-09-15,612.5791015625
2017-09-18,626.0971069335938
2017-09-19,621.68798828125
2017-09-20,611.270751953125
2017-09-21,599.4000854492188
2017-09-22,583.6530151367188
2017-09-25,583.5078735351562
2017-09-26,573.9142456054688
2017-09-27,571.7339477539062
2017-09-28,557.8281860351562
2017-09-29,566.4526977539062
2017-10-03,581.4727172851562
2017-10-04,582.2965087890625
2017-10-05,577.3059692382812
2017-10-06,578.129638671875
2017-10-09,597.074462890625
2017-10-10,596.78369140625
2017-10-11,591.6962280273438
2017-10-12,604.1483764648438
2017-10-13,605.7957763671875
2017-10-16,608.0245361328125
2017-10-17,606.377197265625
2017-10-18,593.9249877929688
2017-10-19,588.1592407226562
2017-10-23,585.3489379882812
2017-10-24,587.2870483398438
2017-10-25,572.4607543945312
2017-10-26,566.5496215820312
